id,project_a,project_b,weight_a,weight_b,stars_a,forks_a,open_issues_a,open_pulls_a,stars_b,forks_b,open_issues_b,open_pulls_b
989,https://github.com/emotion-js/emotion,https://github.com/ajv-validator/ajv,0.53201775824,0.46798224176,17575.0,1113.0,30.0,30.0,13951.0,886.0,30.0,30.0
990,https://github.com/emotion-js/emotion,https://github.com/browserslist/browserslist,0.72055315197,0.27944684803,17575.0,1113.0,30.0,30.0,13094.0,721.0,30.0,6.0
992,https://github.com/emotion-js/emotion,https://github.com/axios/axios,0.66692208989,0.33307791011,17575.0,1113.0,30.0,30.0,106065.0,10988.0,30.0,30.0
993,https://github.com/emotion-js/emotion,https://github.com/colorjs/color-name,0.9051383399,0.0948616601,17575.0,1113.0,30.0,30.0,119.0,30.0,0.0,0.0
994,https://github.com/emotion-js/emotion,https://github.com/brooooooklyn/snappy,0.9242218804,0.0757781196,17575.0,1113.0,30.0,30.0,167.0,10.0,12.0,1.0
995,https://github.com/emotion-js/emotion,https://github.com/boa-dev/boa,0.81790948601,0.18209051399,17575.0,1113.0,30.0,30.0,5349.0,407.0,30.0,24.0
996,https://github.com/emotion-js/emotion,https://github.com/biomejs/biome,0.51156062976,0.48843937024,17575.0,1113.0,30.0,30.0,16166.0,506.0,30.0,30.0
997,https://github.com/emotion-js/emotion,https://github.com/alexeyraspopov/picocolors,0.9986383442,0.0013616558,17575.0,1113.0,30.0,30.0,1415.0,45.0,10.0,4.0
999,https://github.com/pnpm/cmd-shim,https://github.com/level/levelup,0.91821456992,0.08178543008,14.0,11.0,7.0,2.0,4085.0,267.0,0.0,0.0
1001,https://github.com/pnpm/cmd-shim,https://github.com/gulpjs/gulp,0.46234615377,0.53765384623,14.0,11.0,7.0,2.0,33044.0,4225.0,30.0,4.0
1003,https://github.com/pnpm/cmd-shim,https://github.com/electron/electron,0.57373025644,0.42626974356,14.0,11.0,7.0,2.0,114977.0,15674.0,30.0,30.0
1005,https://github.com/pnpm/cmd-shim,https://github.com/emotion-js/emotion,0.61917651274,0.38082348726,14.0,11.0,7.0,2.0,17575.0,1113.0,30.0,30.0
1006,https://github.com/pnpm/cmd-shim,https://github.com/go-task/slim-sprig,0.92195542554,0.07804457446,14.0,11.0,7.0,2.0,63.0,15.0,9.0,2.0
1008,https://github.com/pnpm/cmd-shim,https://github.com/gregberge/svgr,0.49236010113,0.50763989887,14.0,11.0,7.0,2.0,10612.0,424.0,30.0,13.0
1009,https://github.com/pnpm/cmd-shim,https://github.com/bradfitz/iter,0.0057456024,0.9942543976,14.0,11.0,7.0,2.0,298.0,12.0,0.0,0.0
1010,https://github.com/pnpm/cmd-shim,https://github.com/eslint/eslint,0.12302260438,0.87697739562,14.0,11.0,7.0,2.0,25375.0,4602.0,30.0,14.0
1011,https://github.com/pnpm/cmd-shim,https://github.com/dcodeio/long.js,0.09231122012,0.90768877988,14.0,11.0,7.0,2.0,891.0,205.0,29.0,11.0
1013,https://github.com/pnpm/cmd-shim,https://github.com/mikemcl/bignumber.js,0.92477145237,0.07522854763,14.0,11.0,7.0,2.0,6740.0,744.0,25.0,6.0
1014,https://github.com/pnpm/cmd-shim,https://github.com/facebook/react,0.82301185376,0.17698814624,14.0,11.0,7.0,2.0,230898.0,47265.0,30.0,30.0
1015,https://github.com/pnpm/cmd-shim,https://github.com/cssnano/cssnano,0.93890092214,0.06109907786,14.0,11.0,7.0,2.0,4815.0,319.0,30.0,6.0
1016,https://github.com/pnpm/cmd-shim,https://github.com/heim-rs/darwin-libproc,0.98915973993,0.01084026007,14.0,11.0,7.0,2.0,7.0,22.0,6.0,4.0
1017,https://github.com/pnpm/cmd-shim,https://github.com/immerjs/immer,0.94282301103,0.05717698897,14.0,11.0,7.0,2.0,27910.0,852.0,30.0,20.0
1020,https://github.com/pnpm/cmd-shim,https://github.com/motdotla/dotenv,0.95595067313,0.04404932687,14.0,11.0,7.0,2.0,19352.0,860.0,4.0,0.0
1021,https://github.com/pnpm/cmd-shim,https://github.com/pion/webrtc,0.73610564038,0.26389435962,14.0,11.0,7.0,2.0,14077.0,1668.0,30.0,10.0
1022,https://github.com/pnpm/cmd-shim,https://github.com/ajv-validator/ajv,0.66223891169,0.33776108831,14.0,11.0,7.0,2.0,13951.0,886.0,30.0,30.0
1025,https://github.com/pnpm/cmd-shim,https://github.com/floating-ui/floating-ui,0.7621325007,0.2378674993,14.0,11.0,7.0,2.0,30394.0,1625.0,29.0,7.0
1027,https://github.com/pnpm/cmd-shim,https://github.com/mattn/go-isatty,0.92575350615,0.07424649385,14.0,11.0,7.0,2.0,841.0,108.0,14.0,4.0
1029,https://github.com/pnpm/cmd-shim,https://github.com/clap-rs/clap,0.89348724533,0.10651275467,14.0,11.0,7.0,2.0,14537.0,1062.0,30.0,24.0
1031,https://github.com/pnpm/cmd-shim,https://github.com/ljharb/qs,0.816041053,0.183958947,14.0,11.0,7.0,2.0,8601.0,732.0,30.0,12.0
1032,https://github.com/pnpm/cmd-shim,https://github.com/epoberezkin/fast-deep-equal,0.57145757547,0.42854242453,14.0,11.0,7.0,2.0,1927.0,105.0,30.0,14.0
1034,https://github.com/pnpm/cmd-shim,https://github.com/numpy/numpy,0.47329345848,0.52670654152,14.0,11.0,7.0,2.0,28440.0,10254.0,30.0,30.0
1036,https://github.com/pnpm/cmd-shim,https://github.com/brooooooklyn/snappy,0.9469963038,0.0530036962,14.0,11.0,7.0,2.0,167.0,10.0,12.0,1.0
1039,https://github.com/pnpm/cmd-shim,https://github.com/getsentry/sentry-javascript,0.16693494803,0.83306505197,14.0,11.0,7.0,2.0,8053.0,1599.0,30.0,30.0
1040,https://github.com/pnpm/cmd-shim,https://github.com/humanwhocodes/object-schema,0.83390629205,0.16609370795,14.0,11.0,7.0,2.0,32.0,7.0,1.0,1.0
1041,https://github.com/pnpm/cmd-shim,https://github.com/boa-dev/boa,0.85165458548,0.14834541452,14.0,11.0,7.0,2.0,5349.0,407.0,30.0,24.0
1044,https://github.com/pnpm/cmd-shim,https://github.com/ethers-io/ethers.js,0.9692669551,0.0307330449,14.0,11.0,7.0,2.0,8049.0,1891.0,30.0,30.0
1046,https://github.com/pnpm/cmd-shim,https://github.com/formatjs/formatjs,0.97810484735,0.02189515265,14.0,11.0,7.0,2.0,14363.0,1362.0,30.0,11.0
1047,https://github.com/pnpm/cmd-shim,https://github.com/mmcloughlin/addchain,0.582079572,0.417920428,14.0,11.0,7.0,2.0,188.0,14.0,30.0,1.0
1049,https://github.com/pnpm/cmd-shim,https://github.com/google/flatbuffers,0.726127442,0.273872558,14.0,11.0,7.0,2.0,23549.0,3268.0,30.0,30.0
1050,https://github.com/pnpm/cmd-shim,https://github.com/biomejs/biome,0.82194899592,0.17805100408,14.0,11.0,7.0,2.0,16166.0,506.0,30.0,30.0
1051,https://github.com/pnpm/cmd-shim,https://github.com/fastify/fastify,0.96961108065,0.03038891935,14.0,11.0,7.0,2.0,32708.0,2328.0,30.0,27.0
1052,https://github.com/pnpm/cmd-shim,https://github.com/alexeyraspopov/picocolors,0.9998011059,0.0001988941,14.0,11.0,7.0,2.0,1415.0,45.0,10.0,4.0
1055,https://github.com/wooorm/markdown-table,https://github.com/level/levelup,0.9570196397,0.0429803603,273.0,24.0,0.0,0.0,4085.0,267.0,0.0,0.0
1057,https://github.com/wooorm/markdown-table,https://github.com/gulpjs/gulp,0.56665879945,0.43334120055,273.0,24.0,0.0,0.0,33044.0,4225.0,30.0,4.0
1058,https://github.com/wooorm/markdown-table,https://github.com/vuejs/vue,0.17002732654,0.82997267346,273.0,24.0,0.0,0.0,208223.0,33686.0,30.0,30.0
1059,https://github.com/wooorm/markdown-table,https://github.com/redux-saga/redux-saga,0.743551641,0.256448359,273.0,24.0,0.0,0.0,22535.0,1974.0,30.0,9.0
1060,https://github.com/wooorm/markdown-table,https://github.com/pnpm/cmd-shim,0.84476090334,0.15523909666,273.0,24.0,0.0,0.0,14.0,11.0,7.0,2.0
1061,https://github.com/wooorm/markdown-table,https://github.com/babel/babel,0.09224234994,0.90775765006,273.0,24.0,0.0,0.0,43344.0,5653.0,30.0,30.0
1063,https://github.com/wooorm/markdown-table,https://github.com/electron/electron,0.59251980659,0.40748019341,273.0,24.0,0.0,0.0,114977.0,15674.0,30.0,30.0
1064,https://github.com/wooorm/markdown-table,https://github.com/webpack/webpack,0.06995230507,0.93004769493,273.0,24.0,0.0,0.0,64923.0,8911.0,30.0,30.0
1066,https://github.com/wooorm/markdown-table,https://github.com/emotion-js/emotion,0.78023547658,0.21976452342,273.0,24.0,0.0,0.0,17575.0,1113.0,30.0,30.0
1067,https://github.com/wooorm/markdown-table,https://github.com/go-task/slim-sprig,0.98559920594,0.01440079406,273.0,24.0,0.0,0.0,63.0,15.0,9.0,2.0
1070,https://github.com/wooorm/markdown-table,https://github.com/sindresorhus/type-fest,0.70521467305,0.29478532695,273.0,24.0,0.0,0.0,14615.0,568.0,30.0,11.0
1071,https://github.com/wooorm/markdown-table,https://github.com/qix-/color-convert,0.907873042,0.092126958,273.0,24.0,0.0,0.0,750.0,96.0,17.0,4.0
1073,https://github.com/wooorm/markdown-table,https://github.com/mafintosh/pump,0.30377481377,0.69622518623,273.0,24.0,0.0,0.0,908.0,59.0,17.0,5.0
1077,https://github.com/wooorm/markdown-table,https://github.com/typescript-eslint/typescript-eslint,0.8597188619,0.1402811381,273.0,24.0,0.0,0.0,15407.0,2751.0,30.0,30.0
1078,https://github.com/wooorm/markdown-table,https://github.com/facebook/react,0.97681573653,0.02318426347,273.0,24.0,0.0,0.0,230898.0,47265.0,30.0,30.0
1080,https://github.com/wooorm/markdown-table,https://github.com/salesforce/tough-cookie,0.31229098574,0.68770901426,273.0,24.0,0.0,0.0,973.0,221.0,16.0,3.0
1082,https://github.com/wooorm/markdown-table,https://github.com/immerjs/immer,0.991352419,0.008647581,273.0,24.0,0.0,0.0,27910.0,852.0,30.0,20.0
1083,https://github.com/wooorm/markdown-table,https://github.com/jedisct1/go-minisign,0.76358132743,0.23641867257,273.0,24.0,0.0,0.0,113.0,13.0,1.0,1.0
1084,https://github.com/wooorm/markdown-table,https://github.com/lukeed/polka,0.7837007334,0.2162992666,273.0,24.0,0.0,0.0,5435.0,173.0,27.0,4.0
1086,https://github.com/wooorm/markdown-table,https://github.com/gregberge/svgr,0.8848220389,0.1151779611,273.0,24.0,0.0,0.0,10612.0,424.0,30.0,13.0
1087,https://github.com/wooorm/markdown-table,https://github.com/motdotla/dotenv,0.9828478198,0.0171521802,273.0,24.0,0.0,0.0,19352.0,860.0,4.0,0.0
1088,https://github.com/wooorm/markdown-table,https://github.com/pion/webrtc,0.7357617755,0.2642382245,273.0,24.0,0.0,0.0,14077.0,1668.0,30.0,10.0
1089,https://github.com/wooorm/markdown-table,https://github.com/postcss/postcss,0.933574292,0.066425708,273.0,24.0,0.0,0.0,28602.0,1565.0,25.0,1.0
1091,https://github.com/wooorm/markdown-table,https://github.com/getsentry/sentry-javascript,0.0665514261,0.9334485739,273.0,24.0,0.0,0.0,8053.0,1599.0,30.0,30.0
1093,https://github.com/wooorm/markdown-table,https://github.com/ljharb/qs,0.9786062275,0.0213937725,273.0,24.0,0.0,0.0,8601.0,732.0,30.0,12.0
1094,https://github.com/wooorm/markdown-table,https://github.com/clap-rs/clap,0.9130434783,0.0869565217,273.0,24.0,0.0,0.0,14537.0,1062.0,30.0,24.0
1096,https://github.com/wooorm/markdown-table,https://github.com/numpy/numpy,0.6062992126,0.3937007874,273.0,24.0,0.0,0.0,28440.0,10254.0,30.0,30.0
1097,https://github.com/wooorm/markdown-table,https://github.com/axios/axios,0.7747777964,0.2252222036,273.0,24.0,0.0,0.0,106065.0,10988.0,30.0,30.0
1098,https://github.com/wooorm/markdown-table,https://github.com/vercel/swr,0.6488764045,0.3511235955,273.0,24.0,0.0,0.0,30813.0,1235.0,30.0,28.0
1099,https://github.com/wooorm/markdown-table,https://github.com/webdriverio/webdriverio,0.9449785232,0.0550214768,273.0,24.0,0.0,0.0,9141.0,2523.0,30.0,12.0
1100,https://github.com/wooorm/markdown-table,https://github.com/epoberezkin/fast-deep-equal,0.6302864939,0.3697135061,273.0,24.0,0.0,0.0,1927.0,105.0,30.0,14.0
1101,https://github.com/wooorm/markdown-table,https://github.com/browserslist/browserslist,0.6230613621,0.3769386379,273.0,24.0,0.0,0.0,13094.0,721.0,30.0,6.0
1102,https://github.com/wooorm/markdown-table,https://github.com/import-js/eslint-plugin-import,0.9390243902,0.0609756098,273.0,24.0,0.0,0.0,5606.0,1572.0,30.0,30.0
1106,https://github.com/coinbase/coinbase-wallet-sdk,https://github.com/bradfitz/iter,0.1525653582,0.8474346418,1525.0,595.0,6.0,4.0,298.0,12.0,0.0,0.0
1107,https://github.com/coinbase/coinbase-wallet-sdk,https://github.com/axios/axios,0.995487125,0.004512875,1525.0,595.0,6.0,4.0,106065.0,10988.0,30.0,30.0
1108,https://github.com/coinbase/coinbase-wallet-sdk,https://github.com/brooooooklyn/snappy,0.999988889,1.1111e-05,1525.0,595.0,6.0,4.0,167.0,10.0,12.0,1.0
1110,https://github.com/coinbase/coinbase-wallet-sdk,https://github.com/clap-rs/clap,0.9962033583,0.0037966417,1525.0,595.0,6.0,4.0,14537.0,1062.0,30.0,24.0
1112,https://github.com/swc-project/swc,https://github.com/babel/babel,0.06730804328,0.93269195672,31428.0,1242.0,30.0,30.0,43344.0,5653.0,30.0,30.0
1113,https://github.com/swc-project/swc,https://github.com/redux-saga/redux-saga,0.43435874141,0.56564125859,31428.0,1242.0,30.0,30.0,22535.0,1974.0,30.0,9.0
1116,https://github.com/swc-project/swc,https://github.com/rollup/rollup,0.42736487377,0.57263512623,31428.0,1242.0,30.0,30.0,25489.0,1538.0,30.0,25.0
1119,https://github.com/swc-project/swc,https://github.com/debug-js/debug,0.74879809662,0.25120190338,31428.0,1242.0,30.0,30.0,11186.0,943.0,30.0,20.0
1120,https://github.com/swc-project/swc,https://github.com/bradfitz/iter,0.00517401495,0.99482598505,31428.0,1242.0,30.0,30.0,298.0,12.0,0.0,0.0
1121,https://github.com/swc-project/swc,https://github.com/level/levelup,0.92306011609,0.07693988391,31428.0,1242.0,30.0,30.0,4085.0,267.0,0.0,0.0
1122,https://github.com/swc-project/swc,https://github.com/sindresorhus/type-fest,0.26885596432,0.73114403568,31428.0,1242.0,30.0,30.0,14615.0,568.0,30.0,11.0
1123,https://github.com/swc-project/swc,https://github.com/emotion-js/emotion,0.46992765052,0.53007234948,31428.0,1242.0,30.0,30.0,17575.0,1113.0,30.0,30.0
1125,https://github.com/swc-project/swc,https://github.com/mochajs/mocha,0.24342521047,0.75657478953,31428.0,1242.0,30.0,30.0,22659.0,3015.0,30.0,18.0
1126,https://github.com/swc-project/swc,https://github.com/eslint/eslint,0.05517617561,0.94482382439,31428.0,1242.0,30.0,30.0,25375.0,4602.0,30.0,14.0
1127,https://github.com/swc-project/swc,https://github.com/sheetjs/js-crc32,0.86296672646,0.13703327354,31428.0,1242.0,30.0,30.0,346.0,37.0,2.0,1.0
1128,https://github.com/swc-project/swc,https://github.com/dcodeio/long.js,0.04388702808,0.95611297192,31428.0,1242.0,30.0,30.0,891.0,205.0,29.0,11.0
1130,https://github.com/swc-project/swc,https://github.com/go-task/slim-sprig,0.88625392238,0.11374607762,31428.0,1242.0,30.0,30.0,63.0,15.0,9.0,2.0
1131,https://github.com/swc-project/swc,https://github.com/mafintosh/pump,0.01060750557,0.98939249443,31428.0,1242.0,30.0,30.0,908.0,59.0,17.0,5.0
1132,https://github.com/swc-project/swc,https://github.com/prettier/prettier,0.21842968383,0.78157031617,31428.0,1242.0,30.0,30.0,49713.0,4417.0,30.0,30.0
1137,https://github.com/swc-project/swc,https://github.com/heim-rs/darwin-libproc,0.98093089557,0.01906910443,31428.0,1242.0,30.0,30.0,7.0,22.0,6.0,4.0
1138,https://github.com/swc-project/swc,https://github.com/immerjs/immer,0.88726716858,0.11273283142,31428.0,1242.0,30.0,30.0,27910.0,852.0,30.0,20.0
1140,https://github.com/swc-project/swc,https://github.com/lukeed/polka,0.63254788599,0.36745211401,31428.0,1242.0,30.0,30.0,5435.0,173.0,27.0,4.0
1141,https://github.com/swc-project/swc,https://github.com/pytest-dev/pytest,0.47680361725,0.52319638275,31428.0,1242.0,30.0,30.0,12267.0,2717.0,30.0,30.0
1142,https://github.com/swc-project/swc,https://github.com/motdotla/dotenv,0.93870023142,0.06129976858,31428.0,1242.0,30.0,30.0,19352.0,860.0,4.0,0.0
1143,https://github.com/swc-project/swc,https://github.com/pion/webrtc,0.62390467929,0.37609532071,31428.0,1242.0,30.0,30.0,14077.0,1668.0,30.0,10.0
1144,https://github.com/swc-project/swc,https://github.com/chzyer/readline,0.97602225625,0.02397774375,31428.0,1242.0,30.0,30.0,2105.0,281.0,30.0,30.0
1145,https://github.com/swc-project/swc,https://github.com/postcss/postcss,0.62540844623,0.37459155377,31428.0,1242.0,30.0,30.0,28602.0,1565.0,25.0,1.0
1146,https://github.com/swc-project/swc,https://github.com/ajv-validator/ajv,0.49706595778,0.50293404222,31428.0,1242.0,30.0,30.0,13951.0,886.0,30.0,30.0
1148,https://github.com/swc-project/swc,https://github.com/browserslist/browserslist,0.69360961075,0.30639038925,31428.0,1242.0,30.0,30.0,13094.0,721.0,30.0,6.0
1149,https://github.com/swc-project/swc,https://github.com/floating-ui/floating-ui,0.58154290681,0.41845709319,31428.0,1242.0,30.0,30.0,30394.0,1625.0,29.0,7.0
1151,https://github.com/swc-project/swc,https://github.com/mattn/go-isatty,0.87864647789,0.12135352211,31428.0,1242.0,30.0,30.0,841.0,108.0,14.0,4.0
1152,https://github.com/swc-project/swc,https://github.com/marak/colors.js,0.17291308978,0.82708691022,31428.0,1242.0,30.0,30.0,5177.0,449.0,30.0,19.0
1153,https://github.com/swc-project/swc,https://github.com/clap-rs/clap,0.79797195875,0.20202804125,31428.0,1242.0,30.0,30.0,14537.0,1062.0,30.0,24.0
1154,https://github.com/swc-project/swc,https://github.com/fb55/entities,0.1451781971,0.8548218029,31428.0,1242.0,30.0,30.0,329.0,63.0,2.0,1.0
1155,https://github.com/swc-project/swc,https://github.com/ljharb/qs,0.6568646425,0.3431353575,31428.0,1242.0,30.0,30.0,8601.0,732.0,30.0,12.0
1156,https://github.com/swc-project/swc,https://github.com/epoberezkin/fast-deep-equal,0.52690882175,0.47309117825,31428.0,1242.0,30.0,30.0,1927.0,105.0,30.0,14.0
1157,https://github.com/swc-project/swc,https://github.com/rich-harris/magic-string,0.94674000837,0.05325999163,31428.0,1242.0,30.0,30.0,2424.0,114.0,29.0,8.0
1159,https://github.com/swc-project/swc,https://github.com/numpy/numpy,0.31972952769,0.68027047231,31428.0,1242.0,30.0,30.0,28440.0,10254.0,30.0,30.0
1161,https://github.com/swc-project/swc,https://github.com/brooooooklyn/snappy,0.8696729174,0.1303270826,31428.0,1242.0,30.0,30.0,167.0,10.0,12.0,1.0
1163,https://github.com/swc-project/swc,https://github.com/mysticatea/abort-controller,0.2076069731,0.7923930269,31428.0,1242.0,30.0,30.0,303.0,36.0,23.0,6.0
1164,https://github.com/swc-project/swc,https://github.com/getsentry/sentry-javascript,0.05923253641,0.94076746359,31428.0,1242.0,30.0,30.0,8053.0,1599.0,30.0,30.0
1166,https://github.com/swc-project/swc,https://github.com/streetsidesoftware/cspell,0.9926483051,0.0073516949,31428.0,1242.0,30.0,30.0,1285.0,104.0,30.0,6.0
1167,https://github.com/swc-project/swc,https://github.com/boa-dev/boa,0.80565549704,0.19434450296,31428.0,1242.0,30.0,30.0,5349.0,407.0,30.0,24.0
1168,https://github.com/swc-project/swc,https://github.com/pandas-dev/pandas,0.45118303686,0.54881696314,31428.0,1242.0,30.0,30.0,44144.0,18098.0,30.0,30.0
1169,https://github.com/swc-project/swc,https://github.com/inikulin/parse5,0.9957476398,0.0042523602,31428.0,1242.0,30.0,30.0,3696.0,237.0,30.0,6.0
1170,https://github.com/swc-project/swc,https://github.com/ethers-io/ethers.js,0.95610746467,0.04389253533,31428.0,1242.0,30.0,30.0,8049.0,1891.0,30.0,30.0
1171,https://github.com/swc-project/swc,https://github.com/nodeca/js-yaml,0.9473759435,0.0526240565,31428.0,1242.0,30.0,30.0,6335.0,776.0,30.0,14.0
1173,https://github.com/swc-project/swc,https://github.com/mmcloughlin/addchain,0.260081391,0.739918609,31428.0,1242.0,30.0,30.0,188.0,14.0,30.0,1.0
1174,https://github.com/swc-project/swc,https://github.com/kaelzhang/node-ignore,0.99954102475,0.00045897525,31428.0,1242.0,30.0,30.0,448.0,46.0,6.0,1.0
1176,https://github.com/swc-project/swc,https://github.com/google/flatbuffers,0.6911037891,0.3088962109,31428.0,1242.0,30.0,30.0,23549.0,3268.0,30.0,30.0
1177,https://github.com/swc-project/swc,https://github.com/biomejs/biome,0.55648171314,0.44351828686,31428.0,1242.0,30.0,30.0,16166.0,506.0,30.0,30.0
1178,https://github.com/swc-project/swc,https://github.com/fastify/fastify,0.88651117555,0.11348882445,31428.0,1242.0,30.0,30.0,32708.0,2328.0,30.0,27.0
1180,https://github.com/swc-project/swc,https://github.com/alexeyraspopov/picocolors,0.999155548,0.000844452,31428.0,1242.0,30.0,30.0,1415.0,45.0,10.0,4.0
1181,https://github.com/bradfitz/iter,https://github.com/babel/babel,0.1988965907,0.8011034093,298.0,12.0,0.0,0.0,43344.0,5653.0,30.0,30.0
1182,https://github.com/sindresorhus/type-fest,https://github.com/babel/babel,0.14012367599,0.85987632401,14615.0,568.0,30.0,11.0,43344.0,5653.0,30.0,30.0
1183,https://github.com/sindresorhus/type-fest,https://github.com/redux-saga/redux-saga,0.69669235246,0.30330764754,14615.0,568.0,30.0,11.0,22535.0,1974.0,30.0,9.0
